0.1,0,0,0,1
74.2079238640634,6.34358212798573e-05,-0.00208152193640668,0,1
92.2122674017919,-0.000879600110546657,0.0025752911993993,-0.0132634922989732,0.695486966462187
92.9014472777395,9.7758895777256e-05,9.33536850041999e-05,-0.0109671626548737,0.687281290288631
95.933838731909,7.79077557248662e-05,0.000513434845173038,-0.00770419697763471,0.657608897816464
97.7257064093728,-2.85645136518886e-05,0.000655788294431695,-0.00511374609445382,0.645900755124056
99.1040661612681,5.05644728783652e-05,0.000263241390364141,-0.00346872878085945,0.640023287272478
100.758097863542,-7.94922458533768e-05,0.000392017540677746,-0.00218290354996694,0.635234892230895
102.412129565817,2.89390709155623e-07,7.48081982863296e-06,-0.00153851430584384,0.632337077225712
122.949689869056,-6.68280864949943e-08,8.4420471552999e-06,-0.000865051206639501,0.606401958343706
172.294968986906,-5.03394815608222e-09,2.20398073499093e-06,-0.000520071325289688,0.576242147344375
200,0,0,0,0
