0.1,0,0,0,1
36.6917668810056,8.94574849835252e-05,-0.00268125247430462,0,1
53.342522398346,-0.00183206948848208,0.00379030764762222,-0.0148841239046508,0.669599039761764
54.0317022742936,0.000269436210093862,-0.000173436894713346,-0.0122702444926274,0.660541771545008
56.3749138525155,8.78814165615816e-05,0.000478931487447247,-0.00864491107001694,0.634304207119741
58.7181254307374,-6.94801654247543e-05,0.000714279280475393,-0.00495285966190031,0.617807650817359
60.5099931082012,-5.26404082681279e-05,0.000380320686624215,-0.00306233036499728,0.610826441328059
62.5775327360441,1.39285130835333e-06,3.01183885167798e-05,-0.00216474321912295,0.605655472438856
71.2611991729841,-6.74293617758225e-07,3.04638720344318e-05,-0.00132657884049091,0.59004071406201
92.9014472777395,-2.05987650064316e-08,1.82782110617915e-06,-0.000955403129771471,0.568766077503941
152.860096485183,2.08024001905896e-09,-9.15549039037871e-07,-0.00095837588937383,0.513612345272704
200,0,0,0,0
